NCI2SCT|NCIMTH|1|0|114| |C43328| |C43328|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|115| |C43329| |C43329|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|116| |C45231| |C45231|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|117| |C45733| |C45733|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|118| |C45834| |C45834|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|119| |C47847| |C47847|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|120| |C47848| |C47848|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|121| |C4943| |C4943|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|122| |C4993| |C4993|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|123| |C5015| |C5015|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|124| |C5016| |C5016|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|125| |C5072| |C5072|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|126| |C5074| |C5074|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|127| |C5220| |C5220|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|128| |C5221| |C5221|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|129| |C5222| |C5222|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|130| |C5223| |C5223|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|131| |C5224| |C5224|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|132| |C5225| |C5225|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|133| |C5246| |C5246|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|134| |C5267| |C5267|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|135| |C5281| |C5281|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|136| |C5282| |C5282|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|137| |C5284| |C5284|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|138| |C5288| |C5288|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|139| |C5290| |C5290|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|140| |C5296| |C5296|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|141| |C5297| |C5297|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|142| |C5298| |C5298|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|143| |C5299| |C5299|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|144| |C5303| |C5303|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|145| |C5308| |C5308|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|146| |C5310| |C5310|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|147| |C5311| |C5311|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|148| |C53280| |C53280|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|149| |C53282| |C53282|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|150| |C53283| |C53283|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|151| |C53284| |C53284|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|152| |C53554| |C53554|CODE| | || || ||CODE| | | | | | | |
NCI2SCT|NCIMTH|1|0|153| |C53555| |C53555|CODE| | || || ||CODE| | | | | | | |
